Date,Close,High,Low,Open,Volume,Ticker,MA20,MA50,Daily Return,Volatility20
2024-01-02,525.0390014648438,525.3504641261841,512.7049137088367,512.8704488050774,3415700,UNH,,,,
2024-01-03,527.6576538085938,532.2913885531916,525.1752216387539,528.6408229113783,2891400,UNH,,,0.00498753870939872,
2024-01-04,530.9577026367188,534.4427924922122,528.6018876562317,530.5488559348919,2994400,UNH,,,0.006254147560080803,
2024-01-05,523.130859375,532.4957711080576,519.5776188541053,532.4957711080576,2815400,UNH,,,-0.014740992027897692,
2024-01-08,522.293701171875,525.9247778016423,513.9995977404297,525.0973400947086,2648900,UNH,,,-0.0016002844950213646,
2024-01-09,524.0946655273438,525.3017763861138,518.2148425566297,523.7344811393804,2677000,UNH,,,0.003448183180130071,
2024-01-10,523.3839721679688,526.8495729647091,521.9334904588114,523.831736798487,2180000,UNH,,,-0.0013560400555878704,
2024-01-11,525.369873046875,525.8371263846946,520.3564657623891,521.9140164996222,2814100,UNH,,,0.0037943479061466334,
2024-01-12,507.6817321777344,514.4668882313657,499.5239301894732,505.1019753952152,6327300,UNH,,,-0.03366797712734937,
2024-01-16,505.3842468261719,510.59236250542864,502.8531527537888,509.8233315286721,3736700,UNH,,,-0.004525444202428286,
2024-01-17,511.0208435058594,516.589145102128,506.2118287560067,507.4579171622228,3791300,UNH,,,0.011153091365798451,
2024-01-18,502.6487731933594,503.13551521126425,484.2693601355568,491.8333501071584,7367000,UNH,,,-0.016383030983752822,
2024-01-19,490.2076416015625,503.82667439223576,488.5137888067851,501.3443018682775,6143400,UNH,,,-0.024751142856188735,
2024-01-22,499.3875732421875,499.9522106278093,483.3348307663167,490.5775544741074,5922900,UNH,,,0.018726618807151096,
2024-01-23,501.8505554199219,504.34267240467466,498.5017676513395,498.9106143473813,2672900,UNH,,,0.004932005339548073,
2024-01-24,499.6212158203125,507.8958305078527,499.3486711743757,504.1674292581173,2918800,UNH,,,-0.004442237984062736,
2024-01-25,480.3170166015625,482.3710833623744,466.298852448745,474.66107673871846,14671000,UNH,,,-0.03863766911310007,
2024-01-26,489.857177734375,490.3341754042987,476.909822258677,480.20020304654895,6212200,UNH,,,0.019862217666808846,
2024-01-29,491.1616821289063,493.0794470176552,487.8615567295942,489.7695772705436,4554100,UNH,,,0.0026630300704477694,
2024-01-30,490.25628662109375,492.6315900723055,485.982707103368,491.1616493631164,4931200,UNH,508.5661087036133,,-0.0018433756963454062,
2024-01-31,498.1707153320313,501.3442828231843,491.13244470498057,491.13244470498057,5358100,UNH,507.22269439697266,,0.016143451755580296,0.01605861737307502
2024-02-01,493.6926879882813,496.6910056242574,489.6624499848477,495.33784860980666,4242600,UNH,505.52444610595705,,-0.008988941352695456,0.016019730671983406
2024-02-02,496.7007751464844,499.3096755495977,491.9891159320662,494.7732660417052,3804500,UNH,503.8115997314453,,0.006093035670551528,0.01601476719362825
2024-02-05,489.62353515625,500.565516207028,486.79069297284366,496.4379235853938,3646300,UNH,502.1362335205078,,-0.014248497977775831,0.015996465476181228
2024-02-06,497.1291809082031,497.3920109426514,489.12713973393545,490.5776216602271,2745400,UNH,500.87800750732424,,0.015329421919144215,0.01652378225197164
2024-02-07,505.617919921875,507.1852150596391,499.0955645819031,500.38057072127776,4109100,UNH,499.9541702270508,,0.01707551948200625,0.01704747031173654
2024-02-08,506.2994079589844,508.3144679035014,503.5639198188175,506.8250680205856,3343000,UNH,499.0999420166016,,0.0013478320491779883,0.017060670436800564
2024-02-09,504.47894287109375,506.5914463202173,502.600125535077,505.2285447025091,2715400,UNH,498.0553955078125,,-0.003595629501581654,0.017019527842025633
2024-02-12,503.914306640625,505.2284863642144,499.21236196089615,504.4788846193548,3194000,UNH,497.86702423095704,,-0.0011192463797503605,0.015288915594692334
2024-02-13,503.1452026367188,512.9579384030335,500.5752499261665,508.1586692127013,3436000,UNH,497.75507202148435,,-0.0015262595123235467,0.015259561629701443
2024-02-14,503.23284912109375,504.78071490992346,500.65309261196137,501.59740304080754,1918500,UNH,497.3656723022461,,0.00017419719777844733,0.015028772701409903
2024-02-15,507.06842041015625,507.9153468532937,502.1231043733405,503.6223079662438,2292100,UNH,497.58665466308594,,0.007621861918913675,0.014660998810838814
2024-02-16,507.7206115722656,509.90120641136326,505.1311700550255,508.4507246344681,2135500,UNH,498.4623031616211,,0.0012861995262529735,0.013398602489908895
2024-02-20,507.24359130859375,511.4393051426931,505.6373188765178,510.31008980010216,2600200,UNH,498.85510406494143,,-0.0009395329888118864,0.012802680102015499
2024-02-21,508.1294860839844,509.8039096950662,503.81695849036,509.7844209989789,2095900,UNH,499.1690505981445,,0.0017464878621831215,0.012769117712181768
2024-02-22,512.5393676757812,512.7729943480983,504.8391347530263,510.3003661770724,3186800,UNH,499.814958190918,,0.00867865713872007,0.012827936194260835
