Date,Close,High,Low,Open,Volume,Ticker,MA20,MA50,Daily Return,Volatility20
2024-01-02,165.38279724121094,165.46929099959914,162.3361726546747,162.5091601714511,9977400,JPM,,,,
2024-01-03,164.6619873046875,165.34434651039038,163.73934321642622,165.17135899286467,9852300,JPM,,,-0.004358433576813536,
2024-01-04,165.75469970703125,167.63069594550095,164.91339344992232,165.01010006740646,11972500,JPM,,,0.006636093856451586,
2024-01-05,166.58633422851562,167.65971280913857,165.8127255185908,165.8127255185908,10066000,JPM,,,0.005017260584190275,
2024-01-08,166.34458923339844,166.67336815307394,163.8980621013763,166.34458923339844,11229900,JPM,,,-0.0014511694265724184,
2024-01-09,165.02944946289062,166.1221575465057,164.4879278010356,165.9577680959682,9923600,JPM,,,-0.0079061169141037,
2024-01-10,165.37759399414062,165.43561207177996,163.37588178342077,164.39124240819052,9670200,JPM,,,0.002109590333016831,
2024-01-11,164.68133544921875,164.73935352259429,163.07609989415135,164.71034448590652,11919500,JPM,,,-0.004210114127954578,
2024-01-12,163.47256469726562,170.49303142483598,163.3275047688543,168.06584874514743,19436500,JPM,,,-0.007340059203769678,
2024-01-16,162.44754028320312,162.54423214727555,158.87928145443695,159.43046787018932,17206400,JPM,,,-0.006270314630230089,
2024-01-17,161.5772247314453,163.49190955471695,160.9970292818078,161.81897652430055,11107500,JPM,,,-0.005357517572999515,
2024-01-18,161.8963623046875,162.0027336991564,159.7882934483989,161.60625716019405,9382300,JPM,,,0.0019751395889651135,
2024-01-19,164.6909942626953,164.94242557872278,161.56756513076985,162.02205969627911,13115700,JPM,,,0.01726185763672894,
2024-01-22,164.49758911132812,166.30588778467833,164.11079214821694,164.83604752056917,12837500,JPM,,,-0.0011743517138447235,
2024-01-23,163.41456604003906,164.1494862630722,162.88270908340186,164.07212390980132,8360800,JPM,,,-0.006583823368718766,
2024-01-24,164.87472534179688,165.367893695113,163.28883414573235,163.77233773911004,9967100,JPM,,,0.008935306913828267,
2024-01-25,167.23422241210938,167.2825757217017,165.27119903659934,166.62500317303437,8873500,JPM,,,0.014310847617311273,
2024-01-26,166.59600830078125,167.35027277739533,166.11250467447172,166.9151224647887,7443000,JPM,,,-0.003816288927725564,
2024-01-29,167.03114318847656,167.1375145666559,165.6483300275033,166.5573191218799,6971200,JPM,,,0.0026119166487452716,
2024-01-30,170.45436096191406,170.92818504005314,167.1278538782075,167.1278538782075,10822100,JPM,165.1003044128418,,0.020494488082229978,
2024-01-31,168.60739135742188,172.41740243371194,168.5880470801574,170.3866812263881,11521800,JPM,165.26153411865235,,-0.01083556674096986,0.008786508268633305
2024-02-01,167.99815368652344,169.07153224932748,165.7740342156713,167.91112658138331,9354800,JPM,165.42834243774413,,-0.003613350909432822,0.00876413333883914
2024-02-02,168.9651641845703,170.01921324826546,167.54366241795364,167.58235096901416,8607600,JPM,165.5888656616211,,0.0057560781284018425,0.00873672373962219
2024-02-05,168.74276733398438,169.3132980776668,167.21489408834006,168.12388327609705,7820200,JPM,165.69668731689453,,-0.0013162290088565287,0.008697981571557899
2024-02-06,169.32293701171875,170.06752180165077,168.02713637624973,168.84909825465232,6764800,JPM,165.84560470581056,,0.0034381898963768975,0.008703667837539134
2024-02-07,169.64205932617188,170.06754483825674,168.22057237313678,169.89349063169018,7225500,JPM,166.07623519897462,,0.0018846963092249425,0.00845262935307718
2024-02-08,169.03286743164062,169.5260358089852,167.8434526654805,169.22626592734284,6060300,JPM,166.2589988708496,,-0.0035910427929901623,0.00852372090747721
2024-02-09,169.23593139648438,169.3229732619704,167.94014523895757,169.22626663603458,6296700,JPM,166.4867286682129,,0.0012013282856120355,0.00843073433768665
2024-02-12,169.99017333984375,170.97652472334252,167.9691320216421,169.01350147087183,8539300,JPM,166.8126091003418,,0.004456748263419019,0.00819659441975759
2024-02-13,168.5106658935547,170.4156712187946,166.92477470839322,169.53570589896955,8397600,JPM,167.1157653808594,,-0.008703488073579568,0.008342387501636989
2024-02-14,170.22227478027344,170.28997236626694,168.6653926113695,169.293956139211,7056700,JPM,167.5480178833008,,0.010157273295685387,0.008356593831638552
2024-02-15,173.9355926513672,174.26438633670804,170.33832443236685,170.33832443236685,8723400,JPM,168.14997940063478,,0.02181452383882765,0.009387175338975906
