Date,Close,High,Low,Open,Volume,Ticker,MA20,MA50,Daily Return,Volatility20
2024-01-02,48.14657211303711,49.27306967783242,47.57382895982364,49.22209367645226,411254000,NVDA,,,,
2024-01-03,47.54784393310547,48.16256827659866,47.29895412677383,47.46388165815032,320896000,NVDA,,,-0.012435530789730254,
2024-01-04,47.97665023803711,48.478425836176726,47.486866526095774,47.74575018696456,306535000,NVDA,,,0.009018417439388582,
2024-01-05,49.075157165527344,49.52495772586613,48.28450871056519,48.4404413508827,415039000,NVDA,,,0.02289669916594783,
2024-01-08,52.229759216308594,52.25175260438739,49.45699467108349,49.48998094020099,642510000,NVDA,,,0.06428103816643893,
2024-01-09,53.11636352539063,54.300837828077086,51.66700770075754,52.37769380756964,773100000,NVDA,,,0.016975079387407943,
2024-01-10,54.325828552246094,54.57571737504944,53.46521138550337,53.59215762234406,533796000,NVDA,,,0.022770102216755017,
2024-01-11,54.79761505126953,55.32138406257686,53.53617913526717,54.974538278058645,596759000,NVDA,,,0.008684386627802798,
2024-01-12,54.68566131591797,54.94554779007713,54.30583310445503,54.59570119993984,352994000,NVDA,,,-0.0020430402901078226,
2024-01-16,56.3569221496582,56.80971977782299,54.8755828754699,54.99353042144443,449580000,NVDA,,,0.030561225621564603,
2024-01-17,56.02806854248047,56.44588188035791,54.71565285080781,56.32193648756164,474394000,NVDA,,,-0.0058351945889530965,
2024-01-18,57.08160018920898,57.574380958680926,56.08204493775271,57.23453202066577,491650000,NVDA,,,0.01880364028486392,
2024-01-19,59.46453857421875,59.47353344222575,57.19954387364636,57.96320397314021,543501000,NVDA,,,0.04174617349743204,
2024-01-22,59.62746810913086,60.30416896446509,59.043728210190025,60.02229288975706,452955000,NVDA,,,0.0027399444916023086,
2024-01-23,59.84637069702149,59.883352989442805,58.558941562294194,59.54350406262355,294654000,NVDA,,,0.003671170264851753,
2024-01-24,61.3347053527832,62.82104343884221,59.91133896943749,60.2771772992484,560271000,NVDA,,,0.024869255034637883,
2024-01-25,61.58959197998047,62.69110297574928,60.82293105370839,62.32226382064944,482777000,NVDA,,,0.004155667264254648,
2024-01-26,61.00385284423828,61.75552108430859,60.54606018359252,60.93288527775175,390309000,NVDA,,,-0.00951035908684994,
2024-01-29,62.43721771240234,62.461205299239374,60.87991200329709,61.2047644032602,348733000,NVDA,,,0.023496300665203584,
2024-01-30,62.746070861816406,63.46475275657483,62.23229959525759,62.872018069856246,410735000,NVDA,55.970892906188965,,0.004946619351885673,
2024-01-31,61.499629974365234,62.24130047323042,60.67299820310047,61.41266687681488,453795000,NVDA,56.63854579925537,,-0.01986484365206176,0.01978574131193193
2024-02-01,62.998966217041016,63.16289473455255,61.622579800424674,62.07237659144927,369146000,NVDA,57.41110191345215,,0.024379597784584206,0.019042724478919623
2024-02-02,66.13057708740234,66.57037619899856,63.66167065816396,63.94554473750389,476578000,NVDA,58.31879825592041,,0.049708924739692684,0.02055797191738257
2024-02-05,69.3011703491211,69.46609789244776,67.17511727638595,68.19466034985767,680078000,NVDA,59.330098915100095,,0.04794443661860526,0.021707227324208204
2024-02-06,68.19265747070312,69.72297479094898,66.27051620023909,69.59902939073692,683111000,NVDA,60.12824382781982,,-0.015995586695485398,0.01997900505501749
2024-02-07,70.06781005859375,70.18875841866728,67.5699213830753,68.28860324951218,495575000,NVDA,60.97581615447998,,0.027497866448396246,0.020209509430645024
2024-02-08,69.61001586914062,70.76250278254372,69.42410160910691,70.04282188718702,414422000,NVDA,61.74002552032471,,-0.006533587806873076,0.020608925513679974
2024-02-09,72.10092163085938,72.15289282978941,70.1807707609263,70.50162714005796,436637000,NVDA,62.6051908493042,,0.035783726387900616,0.021214949661083404
2024-02-12,72.21586608886719,74.57781401880388,71.21830888867534,72.56770690031318,613710000,NVDA,63.48170108795166,,0.0015942162098330215,0.021085141562680213
2024-02-13,72.0959243774414,73.41733510553199,69.58904403080706,70.36869595920534,602580000,NVDA,64.26865119934082,,-0.0016608775594850744,0.021000699473174865
2024-02-14,73.86712646484375,74.20297552811742,71.9060012909417,73.16943892849541,504917000,NVDA,65.16060409545898,,0.024567298397196957,0.020694384827559118
2024-02-15,72.62567901611328,73.94209455962387,72.367798166515,73.83614652782032,420122000,NVDA,65.9378080368042,,-0.016806494419697282,0.021773699784117438
2024-02-16,72.58069610595703,74.36890170975214,72.46874641870774,74.06703410620473,495327000,NVDA,66.59361591339112,,-0.0006193802352782996,0.020801021780227785
2024-02-20,69.42111206054688,71.92399611508012,67.7038738880447,71.91499743381983,704833000,NVDA,67.08329811096192,,-0.04353201629256398,0.024003370238904722
2024-02-21,67.4419937133789,68.85736435043377,66.21853903151819,67.97575281438615,673755000,NVDA,67.46307926177978,,-0.028508882794067714,0.025343239180002707
2024-02-22,78.50306701660156,78.54004549472725,74.18698694105572,74.9916291688298,865100000,NVDA,68.32149734497071,,0.1640086939041423,0.0433855223792292
2024-02-23,78.78193664550781,82.35734113444056,77.53548977298179,80.75405845544982,829388000,NVDA,69.18111457824708,,0.0035523405582009726,0.04339238964142061
2024-02-26,79.05682373046875,80.6101333847281,78.47007920802383,79.6645473818615,503973000,NVDA,70.0837631225586,,0.0034892146177851746,0.04313052236064664
