Date,Close,High,Low,Open,Volume,Ticker,MA20,MA50,Daily Return,Volatility20
2024-01-02,344.40057373046875,351.2330846360728,338.15484001235046,349.4031277248289,19042200,META,,,,
2024-01-03,342.59051513671875,346.0515385996116,341.3075450947138,343.0977422035491,15451100,META,,,-0.0052556782183719175,
2024-01-04,345.2260131835937,346.25039200694727,341.5263093102174,342.62031347862063,12099900,META,,,0.007692851758675179,
2024-01-05,350.0297241210937,351.57125496566374,344.3707671222737,345.0967647163299,13920700,META,,,0.013914684160678759,
2024-01-08,356.7030944824219,357.0213557929677,350.1291439693291,352.76470940539207,13890200,META,,,0.019065153332576745,
2024-01-09,355.4798278808594,358.6723357333515,353.4211146715488,354.4554488520013,13463900,META,,,-0.0034293691882248956,
2024-01-10,368.44866943359375,370.905194011208,357.1208001642387,358.204879693542,22117200,META,,,0.03648263708814703,
2024-01-11,367.6530456542969,370.74606252044777,360.94979933401305,370.0996150753782,17205400,META,,,-0.002159388390572725,
2024-01-12,372.44677734375,375.0027627388631,367.5238026949655,368.1404151262372,19310000,META,,,0.013038737870162187,
2024-01-16,365.4550476074219,373.5605733155288,365.2263219635144,371.6112760119249,15306900,META,,,-0.018772426455646585,
2024-01-17,366.3601379394531,366.52922375985634,356.6533795947967,364.3014247464983,12724800,META,,,0.002476611933414974,
2024-01-18,374.0777893066406,374.7938621044559,368.9260593632011,369.4630911982599,16354300,META,,,0.021065750795363547,
2024-01-19,381.3578796386719,382.26288790019,375.9077680110463,376.9321470382948,21670800,META,,,0.019461434333016614,
2024-01-22,379.6969909667969,388.2202399687709,379.0803785691781,385.8333405404418,17680500,META,,,-0.0043551969437438665,
2024-01-23,383.0982666015625,386.2609084584965,379.99526459078186,382.5214142270122,15506100,META,,,0.008957868288882676,
2024-01-24,388.56829833984375,393.9885441675607,385.6940520152096,387.8721054972413,15698500,META,,,0.01427840378085099,
2024-01-25,391.0347595214844,393.33215348009503,383.5558003924775,388.0412030502749,15091100,META,,,0.006347561528252665,
2024-01-26,391.9895324707031,394.6250676356868,389.4534274110973,392.1983781834946,13163700,META,,,0.002441657489444582,
2024-01-29,398.83197021484375,400.73155264102223,390.9551997927644,392.834871916938,18742400,META,,,0.017455664443417396,
2024-01-30,397.8772277832031,404.14284217462273,397.3899109875132,401.3879665147831,18614700,META,371.0663070678711,,-0.002393846288516799,
2024-01-31,388.0113220214844,395.8284215058258,384.9879004543973,386.8775275521765,20180800,META,373.24684448242186,,-0.024796356948316056,0.01428778957150808
2024-02-01,392.6260070800781,398.314798930532,390.9054353493243,391.7905939154607,29727100,META,375.74861907958984,,0.01189317114395494,0.014085101589581555
2024-02-02,472.3984069824219,483.3085550019587,450.5383510393086,457.09239183183865,84707600,META,382.10723876953125,,0.20317655596888096,0.04609461896851068
2024-02-05,456.90338134765625,469.3252239840704,456.71441559320857,467.3162563880782,40832400,META,387.4509216308594,,-0.03280075759303358,0.047408478006457026
2024-02-06,452.2389526367188,464.5712895416134,450.528336106774,461.4683177782409,21655200,META,392.2277145385742,,-0.010208785711279922,0.04770690955000032
2024-02-07,467.0278625488281,468.947324975912,453.6910253165024,455.5011024839927,23066000,META,397.8051162719727,,0.03270153936516196,0.04773977590273469
2024-02-08,467.43560791015625,468.0223851375321,462.4927237784252,465.7647815320958,18815100,META,402.7544631958008,,0.0008730643159122753,0.04754885150163426
2024-02-09,465.555908203125,471.006019440951,464.91941592011153,470.3695271579375,18413100,META,407.6496063232422,,-0.004021301918857079,0.047581769558730364
2024-02-12,466.3416442871094,476.53571960415474,464.034295077433,465.6355265927167,19382000,META,412.34434967041017,,0.001687737326794947,0.04764693852278586
2024-02-13,457.6095275878906,465.3371530003408,452.60697305953227,454.37725996109066,20916600,META,416.9520736694336,,-0.018724719969127834,0.047645303654983
2024-02-14,470.6977233886719,471.5231814494736,463.5469505078024,465.3769075935074,16858400,META,422.16895294189453,,0.02860123098784806,0.04772056542585235
2024-02-15,481.3890380859375,485.9539905217113,469.64347814364766,472.6867797674969,24212300,META,427.5345153808594,,0.02271375909850626,0.04773558835549211
2024-02-16,470.7374877929688,476.3466991507602,466.6498969134579,475.5013308342176,23324600,META,432.00349578857424,,-0.022126698886456908,0.04837135019152761
2024-02-20,469.1760864257813,473.5819086335564,464.0144011390845,467.1571635159357,18015500,META,436.4774505615234,,-0.003316925903879109,0.0483538962819835
2024-02-21,465.9702453613281,466.93597770325215,459.7577167025933,464.4469799543009,12921800,META,440.62104949951174,,-0.006832916589751048,0.04852854677652507
2024-02-22,483.9906311035156,487.8336293294808,473.9649401337913,478.1265373872814,21625800,META,445.3921661376953,,0.038672824974508746,0.04892427295775
2024-02-23,481.89984130859375,492.1843668595907,480.2272420773471,485.90213883692127,18374300,META,449.93542022705077,,-0.00431989724709092,0.049047901675370556
2024-02-26,479.619873046875,484.00053314081714,478.48490593764205,481.3422703285055,12101400,META,454.3169372558594,,-0.004731207745425903,0.04914401324541381
2024-02-27,484.9065246582031,485.12555767334624,477.807928668057,477.8676621827985,10809600,META,458.6206649780273,,0.01102258665335043,0.04912179029342291
