Date,Actual,ARIMA,RF,Prophet
2024-01-02,184.0814971923828,256.0093058088711,255.9199981689453,189.63649648000816
2024-01-03,182.70318603515625,184.6566707721919,255.9199981689453,188.8140869239973
2024-01-04,180.38284301757807,182.67563769580678,255.9199981689453,187.80302028255696
2024-01-05,179.658935546875,178.3452200492275,255.9199981689453,187.00844141261211
2024-01-08,184.0021514892578,179.24744176874069,255.9199981689453,185.49761897387157
2024-01-09,183.5857086181641,182.59302071703573,255.9199981689453,184.89753440195264
2024-01-10,184.6268615722656,183.66453934970727,255.9199981689453,184.24031630278574
2024-01-11,184.0319366455078,183.90882058250693,255.9199981689453,183.40053172877853
2024-01-12,184.35916137695312,184.54447261509497,255.9199981689453,182.78244268414934
2024-01-16,182.08837890625,184.08280240779294,255.9199981689453,181.43888979830635
2024-01-17,181.1463623046875,182.7293807175763,255.9199981689453,180.99663465805153
2024-01-18,187.04641723632807,180.47963628909523,255.9199981689453,180.3855999160937
2024-01-19,189.95181274414065,185.20840610570679,255.9199981689453,180.01256812749216
2024-01-22,192.26223754882807,192.25522234645734,255.9199981689453,179.92035000488093
2024-01-23,193.5414123535156,194.5133112371594,255.9199981689453,179.85374737296223
2024-01-24,192.8671264648437,194.62558119767152,255.9199981689453,179.7644765701519
2024-01-25,192.5398864746093,193.4234035182755,255.9199981689453,179.5287086304486
2024-01-26,190.8045654296875,192.28281410446056,255.9199981689453,179.5513402857414
2024-01-29,190.1203765869141,190.17260623905517,255.9199981689453,180.73380972318267
2024-01-30,186.4613647460937,189.65350637826413,255.9199981689453,181.10462745829483
2024-01-31,182.85191345214844,185.13955280736843,255.9199981689453,181.4483598585179
2024-02-01,185.2912750244141,179.24279807613976,255.9199981689453,181.63362989955513
2024-02-02,184.28976440429688,183.02785314070178,255.9199981689453,182.05725984782381
2024-02-05,186.10435485839844,184.99338899121202,255.9199981689453,184.23830003446884
2024-02-06,187.7107849121093,184.56899467501472,255.9199981689453,184.84627298104468
2024-02-07,187.81983947753903,189.3053634461704,255.9199981689453,185.36664397911449
2024-02-08,186.73904418945312,187.8346093792345,255.9199981689453,185.6616193851556
2024-02-09,187.5035095214844,186.95495198355331,255.9199981689453,186.12271484472268
2024-02-12,185.8156280517578,186.78268890139483,255.9199981689453,187.9503076110902
2024-02-13,183.72067260742188,187.08425951626214,255.9199981689453,188.28229308192832
2024-02-14,182.83702087402344,181.67367567463998,255.9199981689453,188.45042498735938
2024-02-15,182.5490875244141,182.204246107174,255.9199981689453,188.321245138581
2024-02-16,181.0101318359375,182.3794751390194,255.9199981689453,188.29231603274363
2024-02-20,180.2654571533203,180.4537897962252,255.9199981689453,188.00718281828787
2024-02-21,181.02008056640625,179.68153917655349,255.9199981689453,187.497173903599
2024-02-22,183.05545043945312,180.2657089552148,255.9199981689453,186.68765064819266
2024-02-23,181.2186279296875,184.3824060284787,255.9199981689453,185.9891187055149
2024-02-26,179.8683319091797,183.04581809779054,255.9199981689453,184.26933717142683
2024-02-27,181.32785034179688,178.5795384859724,255.9199981689453,183.45122298562188
2024-02-28,180.12648010253906,179.8727370051057,255.9199981689453,182.52154620109258
2024-02-29,179.46128845214844,181.30544835584578,255.9199981689453,181.36721242541617
2024-03-01,178.37904357910156,178.89750969992033,255.9199981689453,180.4045545417988
2024-03-04,173.8515625,177.4134410302628,255.9199981689453,178.35213144690857
2024-03-05,168.90704345703125,171.80458566343614,255.9199981689453,177.59315972896795
2024-03-06,167.91416931152344,163.98165727274343,255.9199981689453,176.80202303747066
2024-03-07,167.7950439453125,167.53148964821847,255.9199981689453,175.8593171037057
2024-03-08,169.5126953125,167.76688201681728,255.9199981689453,175.17331571523658
2024-03-11,171.518310546875,169.27556701749657,255.9199981689453,174.23906105158687
2024-03-12,171.99485778808594,173.5000749903911,255.9199981689453,173.909739097551
2024-03-13,169.9098663330078,172.20932408914064,255.9199981689453,173.5556951455579
2024-03-14,171.76651000976562,170.81553202352492,255.9199981689453,173.04476489264857
2024-03-15,171.38922119140625,169.92228752368513,255.9199981689453,172.77285521011717
2024-03-18,172.48138427734375,171.53639173300175,255.9199981689453,172.86402213874808
2024-03-19,174.82455444335938,171.80722434664972,255.9199981689453,172.7737225968803
