Date,Actual,ARIMA,RF,ETS
2025-12-04,103.22000122070312,96.4891265100449,96.31743487040202,103.22001621243862
2025-12-05,100.23999786376952,99.15510469420462,95.98170094807942,100.20309465942714
2025-12-08,96.79000091552734,96.20211598719973,95.6699008178711,98.06659139312023
2025-12-09,96.70999908447266,99.4739043208284,95.42600041707357,95.104582614614
2025-12-10,92.70999908447266,95.84928335648675,95.29473365783691,94.83347429629023
2025-12-11,94.08999633789062,99.86499464799928,93.91099889119467,91.58736008985504
2025-12-12,95.19000244140624,95.4160890811794,94.44059860229493,93.14706760098167
2025-12-15,93.7699966430664,100.34498516283972,94.45933235168457,94.94238768145384
2025-12-16,94.56999969482422,94.88434506223636,94.26496615091959,93.63906030311624
2025-12-17,94.79000091552734,100.9341199764648,93.88676628112793,93.84741975237884
2025-12-18,94.0,94.23169839522791,93.81883310953776,94.99800876680095
2025-12-19,94.38999938964844,101.65720776068854,94.1126996866862,93.65633932026235
2025-12-22,93.2300033569336,93.43061173066052,93.92336926778158,94.4477912617386
2025-12-23,93.5,102.54474921525423,93.62293357849121,93.33735895269947
2025-12-24,93.63999938964844,92.44729494754233,93.67923311869303,92.86594373066046
2025-12-26,94.47000122070312,103.63416012207716,94.09450091044108,93.8964284446812
2025-12-29,94.1500015258789,91.24030102488513,93.9974343363444,94.37394687474824
2025-12-30,93.77999877929688,104.97135893301872,93.813032913208,94.27860893549355
2025-12-31,93.76000213623048,89.75878113081806,93.75513478597006,94.03958836762324
2026-01-02,90.98999786376952,106.61270467144206,91.69029902140299,93.18895932970722
2026-01-05,91.45999908447266,87.94030660697713,91.33193290710449,90.90171208472321
2026-01-06,90.6500015258789,108.62738926921743,90.96903434753418,91.08614128736572
2026-01-07,90.7300033569336,85.70822016395618,90.62716878255209,90.52816471324215
2026-01-08,90.52999877929688,111.10041362646567,90.480133005778,90.8823299528072
2026-01-09,89.45999908447266,82.96833518613141,89.92573282877605,89.8634774703728
2026-01-12,89.41000366210938,114.13595715696286,89.58340245564779,89.5339572786934
2026-01-13,90.31999969482422,79.60525424328621,89.97666750590007,89.07526857654604
2026-01-14,88.55000305175781,117.86196237451037,89.32326909383139,90.45285536951663
2026-01-15,88.05000305175781,75.47719952996533,88.38763582865397,88.62636199215625
