Date,Actual,ARIMA,RF,Prophet
2025-10-21,222.02999877929688,209.2165924039226,216.47999572753903,216.50106264211684
2025-10-22,217.9499969482422,224.55327418378587,216.47999572753903,216.78152091547435
2025-10-23,221.08999633789065,192.16982423757815,216.47999572753903,216.51840968763747
2025-10-24,224.2100067138672,260.5475940029282,216.47999572753903,216.6724093661559
2025-10-27,226.97000122070312,116.16765633874226,216.47999572753903,216.51655216997736
2025-10-28,229.25,421.0270288166291,216.47999572753903,216.5372694897406
2025-10-29,230.3000030517578,-222.68673284158024,216.47999572753903,216.81738145895454
2025-10-30,222.8600006103516,1136.5213405518857,216.47999572753903,216.553927239236
2025-10-31,244.22000122070312,-1733.4602009482078,216.47999572753903,216.7075872064541
2025-11-03,254.0,4326.534825510908,216.47999572753903,216.55139354817913
2025-11-04,249.32000732421875,-8469.234842544167,216.47999572753903,216.5717776239725
2025-11-05,250.1999969482422,18549.252263189446,216.47999572753903,216.85155953656306
2025-11-06,243.0399932861328,-38500.75123227248,216.47999572753903,216.58777841708186
2025-11-07,244.4100036621093,81961.49078237677,216.47999572753903,216.74111461120395
2025-11-10,248.3999938964844,-172396.9818222783,216.47999572753903,216.5846002765943
2025-11-11,249.1000061035156,364686.10333153437,216.47999572753903,216.60466674319497
2025-11-12,244.1999969482422,-769375.7480567745,216.47999572753903,216.88413408439885
2025-11-13,237.5800018310547,1625218.9027987071,216.47999572753903,216.62004140228157
2025-11-14,234.69000244140625,-3431016.3765082103,216.47999572753903,216.77306901374067
2025-11-17,232.8699951171875,7245327.191942712,216.47999572753903,216.61624904793888
2025-11-18,222.5500030517578,-15297989.266864907,216.47999572753903,216.6360128065886
2025-11-19,222.69000244140625,32302681.665429153,216.47999572753903,216.91518033512307
2025-11-20,217.13999938964844,-68207102.56905924,216.47999572753903,216.6507907079257
2025-11-21,220.69000244140625,144021349.86667514,216.47999572753903,216.80352421446668
2025-11-24,226.27999877929688,-304103341.33937436,216.47999572753903,216.64641295674372
2025-11-25,229.6699981689453,642121053.0043902,216.47999572753903,216.665888209564
2025-11-26,229.1600036621093,-1355850989.2001374,216.47999572753903,216.94476999171295
2025-11-28,233.22000122070312,2862907589.941578,216.47999572753903,216.68009735118093
2025-12-01,233.8800048828125,-6045086903.0363655,216.47999572753903,216.8325505512976
2025-12-02,234.4199981689453,12764324538.34296,216.47999572753903,216.67516166817015
2025-12-03,232.3800048828125,-26952130051.967197,216.47999572753903,216.6943619509629
2025-12-04,229.1100006103516,56909971116.919556,216.47999572753903,216.97297139306357
2025-12-05,229.52999877929688,-120166560134.59955,216.47999572753903,216.7080290173079
2025-12-08,226.88999938964844,253734134971.0877,216.47999572753903,216.86021506211142
2025-12-09,227.9199981689453,-535764782883.4869,216.47999572753903,216.70256157890546
2025-12-10,231.77999877929688,1131278230014.2537,216.47999572753903,216.72149979241453
2025-12-11,230.27999877929688,-2388716977076.167,216.47999572753903,216.99984967182036
2025-12-12,226.19000244140625,5043824452315.004,216.47999572753903,216.7346502159841
2025-12-15,222.5399932861328,-10650137854320.912,216.47999572753903,216.88658163957606
2025-12-16,222.5599975585937,22487982561414.78,216.47999572753903,216.72867597050953
2025-12-17,221.2700042724609,-47483832282531.39,216.47999572753903,216.7473644102158
2025-12-18,226.759994506836,100263077051245.58,216.47999572753903,217.02546690480622
2025-12-19,227.3500061035156,-211707525202926.62,216.47999572753903,216.76002243029225
2025-12-22,228.42999267578125,447024742765950.1,216.47999572753903,216.911711178713
2025-12-23,232.13999938964844,-943901830853589.9,216.47999572753903,216.75356515556706
2025-12-24,232.3800048828125,1993067902185814.5,216.47999572753903,216.77201554008542
2025-12-26,232.5200042724609,-4208403387806925.5,216.47999572753903,217.0498822563914
2025-12-29,232.07000732421875,8886129295989116.0,216.47999572753903,216.78420425871886
2025-12-30,232.52999877929688,-1.8763242633491108e+16,216.47999572753903,216.93566171753744
2025-12-31,230.82000732421875,3.961896821399885e+16,216.47999572753903,216.77728661698268
2026-01-02,226.5,-8.365625670373579e+16,216.47999572753903,216.79551011512683
2026-01-05,233.0599975585937,1.766418864792304e+17,216.47999572753903,217.07315211513682
2026-01-06,240.92999267578125,-3.72982933834138e+17,216.47999572753903,216.80725155049055
2026-01-07,241.5599975585937,7.875610462747104e+17,216.47999572753903,216.9584885711003
2026-01-08,246.2899932861328,-1.6629511576664689e+18,216.47999572753903,216.79989514074077
2026-01-09,247.3800048828125,3.511355171595987e+18,216.47999572753903,216.8179023973182
2026-01-12,246.47000122070312,-7.414297818821915e+18,216.47999572753903,217.0953302240263
2026-01-13,242.6000061035156,1.5655440552087908e+19,216.47999572753903,216.82921753456085
2026-01-14,236.6499938964844,-3.3056780947990335e+19,216.47999572753903,216.98024445924125
2026-01-15,238.17999267578125,6.9800064904445034e+19,216.47999572753903,216.82144294243665
2026-01-16,239.1199951171875,-1.4738425584542381e+20,216.47999572753903,216.83924410283333
2026-01-20,231.0,3.112048520419933e+20,216.47999572753903,217.11646780458895
2026-01-21,231.3099975585937,-6.57115370830744e+20,216.47999572753903,216.8501529425453
2026-01-22,234.33999633789065,1.3875124624463118e+21,216.47999572753903,217.00097962834803
2026-01-23,239.16000366210932,-2.9297607678997776e+21,216.47999572753903,216.84197978787125
2026-01-26,238.4199981689453,6.186249413566493e+21,216.47999572753903,216.85958452148304
2026-01-27,244.67999267578125,-1.306239138231266e+22,216.47999572753903,217.13661367519813
2026-01-28,243.009994506836,2.7581504918073903e+22,216.47999572753903,216.8701061258888
2026-01-29,241.72999572753903,-5.823890827339826e+22,216.47999572753903,217.02074196740318
2026-01-30,239.3000030517578,1.2297263861968243e+23,216.47999572753903,216.861553107988
2026-02-02,242.9600067138672,-2.59659226064071e+23,216.47999572753903,216.87897063055257
2026-02-03,238.6199951171875,5.4827573382979286e+23,216.47999572753903,217.1558143638199
2026-02-04,232.9900054931641,-1.1576953565764042e+24,216.47999572753903,216.8891231675359
2026-02-05,222.69000244140625,2.4444972774495225e+24,216.47999572753903,217.0395771185861
2026-02-06,210.32000732421875,-5.161605689712169e+24,216.47999572753903,216.88020810841692
2026-02-09,208.72000122070312,1.089883533184634e+25,216.47999572753903,216.89744720329807
2026-02-10,206.9600067138672,-2.3013112339723486e+25,216.47999572753903,217.17411421547203
2026-02-11,204.0800018310547,4.859265448421221e+25,216.47999572753903,216.90724798836183
2026-02-12,199.6000061035156,-1.0260437766804036e+26,216.47999572753903,217.0575285826863
2026-02-13,198.7899932861328,2.1665122904669275e+26,216.47999572753903,216.89798787387974
2026-02-17,201.1499938964844,-4.574634739202057e+26,216.47999572753903,216.9150569123529
2026-02-18,204.7899932861328,9.65943423870631e+26,216.47999572753903,217.191555494641
2026-02-19,204.8600006103516,-2.0396091738718066e+27,216.47999572753903,216.92452244861005
2026-02-20,210.1100006103516,4.3066762289994984e+27,216.47999572753903,217.0746378195706
2026-02-23,205.2700042724609,-9.093634397721668e+27,216.47999572753903,216.91493346769607
2026-02-24,208.5599975585937,1.9201393873678253e+28,216.47999572753903,216.93184042828236
2026-02-25,210.63999938964844,-4.054413346378887e+28,216.47999572753903,217.2081784828943
2026-02-26,207.9199981689453,8.560976193415433e+28,216.47999572753903,216.9409864445708
2026-02-27,210.0,-1.8076675248142483e+29,216.47999572753903,217.09094434393702
2026-03-02,208.38999938964844,3.816926722423726e+29,216.47999572753903,216.93108402662156
2026-03-03,208.72999572753903,-8.059518359632751e+29,216.47999572753903,216.94783651351452
2026-03-04,216.82000732421875,1.7017836839165412e+30,216.47999572753903,217.22402157191277
2026-03-05,218.94000244140625,-3.593350840107175e+30,216.47999572753903,216.95667800072368
2026-03-06,213.2100067138672,7.587433339578417e+30,216.47999572753903,217.1064858165761
2026-03-09,213.4900054931641,-1.60210197234259e+31,216.47999572753903,216.94647685123618
2026-03-10,214.3300018310547,3.382870879926088e+31,216.47999572753903,216.9630821118641
2026-03-11,212.6499938964844,-7.143000625309e+31,216.47999572753903,217.23912135215815
2026-03-12,209.52999877929688,1.5082591013429264e+32,216.47999572753903,216.9716333575572
2026-03-13,207.6699981689453,-3.184719750301526e+32,216.47999572753903,217.1212981313505
2026-03-16,211.7400054931641,6.724600487363192e+32,216.47999572753903,216.961147492092
2026-03-17,215.1999969482422,-1.419913061749433e+33,216.47999572753903,216.97761243385622
2026-03-18,209.8699951171875,2.99817529192312e+33,216.47999572753903,217.25351269738087
2026-03-19,208.759994506836,-6.330708071678089e+33,216.47999572753903,216.98588705526825
2026-03-20,205.3699951171875,1.3367418775272128e+34,216.47999572753903,217.13541549809372
2026-03-23,210.13999938964844,-2.8225576458484975e+34,216.47999572753903,216.97512983181906
2026-03-24,207.2400054931641,5.95988784227763e+34,216.47999572753903,216.991461038047
2026-03-25,211.7100067138672,-1.2584424323369618e+35,216.47999572753903,217.26722884516275
2026-03-26,207.5399932861328,2.6572267757658846e+35,216.47999572753903,216.99947201353427
2026-03-27,199.33999633789065,-5.610788349479732e+35,216.47999572753903,217.14887052161959
2026-03-30,200.9499969482422,1.1847293648312656e+36,216.47999572753903,216.98845616337908
2026-03-31,208.2700042724609,-2.5015801353897865e+36,216.47999572753903,217.00465990852877
2026-04-01,210.57000732421875,5.2821373045548336e+36,216.47999572753903,217.280301473681
2026-04-02,209.7700042724609,-1.1153340286587456e+37,216.47999572753903,217.01241960754328
