Date,Actual,ARIMA,RF,Prophet
2025-07-18,473.7999877929688,472.7870106515963,473.54049794514975,473.739988828333
2025-07-21,474.4100036621094,471.55854774566933,472.81389862060547,473.43587735296916
2025-07-22,478.1300048828125,472.26723580822005,473.1580999755859,473.38899873324567
2025-07-23,482.6300048828125,472.1027612538151,476.3273966471354,474.7197065756244
2025-07-24,480.6000061035156,472.1409548448527,479.8857591756185,473.7086713606819
2025-07-25,484.0700073242188,472.1320778409199,479.76812561035155,474.0465559986475
2025-07-28,481.7000122070313,472.13414096923765,480.4936267089844,473.7403486110161
2025-07-29,476.55999755859375,472.13366147200514,479.7034268188477,473.6913884081792
2025-07-30,476.0,472.13377291159276,475.5277337646484,475.02002889863434
2025-07-31,471.8800048828125,472.13374701061,473.77139963785805,474.0069404656634
2025-08-01,472.8399963378906,472.1337530304733,472.85916524251303,474.3427859228663
2025-08-04,459.1099853515625,472.13375163132554,472.2208311971029,474.03455329576934
2025-08-05,464.1900024414063,472.13375195651804,457.4413346354167,473.9835816994512
2025-08-06,468.9100036621094,472.1337518809362,467.68983184814454,475.3102245477483
2025-08-07,461.4700012207031,472.1337518985031,471.48539967854816,474.29515212992885
2025-08-08,465.3999938964844,472.13375189442013,460.0122002156576,474.62902716622153
2025-08-11,464.7300109863281,472.13375189536913,468.3419654337565,474.3188375894199
2025-08-12,470.3900146484375,472.1337518951486,467.6372990926107,474.2659224225037
2025-08-13,477.30999755859375,472.13375189519985,470.8993657430013,475.5906349878405
2025-08-14,479.2200012207031,472.1337518951879,474.1676975504557,474.5736454838544
2025-08-15,477.2000122070313,472.1337518951907,479.8558291625977,474.9056165405517
2025-08-18,478.5199890136719,472.1337518951901,475.62816528320315,474.59353600111973
2025-08-19,485.30999755859375,472.1337518951902,477.34479665120443,474.5387427995453
2025-08-20,488.6799926757813,472.13375189519013,479.6315600585938,475.8615901698108
2025-08-21,488.5899963378906,472.13375189519013,482.81569732666014,474.84274822256
2025-08-22,489.0,472.13375189519013,484.13196685791013,475.17287950061854
2025-08-25,486.1799926757813,472.13375189519013,483.71599955240885,474.85897176058944
2025-08-26,492.2099914550781,472.13375189519013,483.4303310139974,474.8023638504669
2025-08-27,495.7200012207031,472.13375189519013,486.1468326822917,476.12340891882894
2025-08-28,499.8599853515625,472.13375189519013,491.3243665568034,475.1027769914985
2025-08-29,502.9800109863281,472.13375189519013,491.19733276367185,475.4311305270604
2025-09-02,501.1400146484375,472.13375189519013,498.2733957926432,475.11545719845293
2025-09-03,501.489990234375,472.13375189519013,497.4345296223958,475.05709577057735
2025-09-04,506.9100036621094,472.13375189519013,498.2455293782552,476.3763993094868
2025-09-05,499.7699890136719,472.13375189519013,499.9382276407878,475.3540377590437
2025-09-08,493.7799987792969,472.13375189519013,491.89979858398436,475.6806734964327
2025-09-09,492.7200012207031,472.13375189519013,490.4091657511393,475.3632941137482
2025-09-10,490.0799865722656,472.13375189519013,490.2461334228516,475.3032382956006
2025-09-11,496.9100036621094,472.13375189519013,488.61063598632813,476.6208590283008
2025-09-12,493.739990234375,472.13375189519013,492.8054983520508,475.59682617651436
2025-09-15,491.5400085449219,472.13375189519013,490.6413336181641,475.92180203877035
2025-09-16,490.989990234375,472.13375189519013,489.5660389200846,475.60277412904554
2025-09-17,492.3299865722656,472.13375189519013,488.9711706542969,475.54108105436654
2025-09-18,490.5,472.13375189519013,489.7685341389974,476.85707572399116
2025-09-19,492.8500061035156,472.13375189519013,488.6167379760742,475.8314279260584
2025-09-22,493.7099914550781,472.13375189519013,490.1051015218099,476.15479988309403
2025-09-23,494.1000061035156,472.13375189519013,489.2694342041016,475.8341790335912
2025-09-24,497.0899963378906,472.13375189519013,491.21203358968097,475.77090390960893
2025-09-25,494.9599914550781,472.13375189519013,492.39106689453126,477.08532734594996
2025-09-26,500.0299987792969,472.13375189519013,492.9338331095378,476.05811905680713
2025-09-29,499.25,472.13375189519013,491.5816335042318,476.37994119126597
2025-09-30,502.739990234375,472.13375189519013,492.34106597900393,476.05778111488104
2025-10-01,498.2000122070313,472.13375189519013,497.96202880859374,475.9929772872716
2025-10-02,495.9200134277344,472.13375189519013,492.8874984741211,477.30588247129594
2025-10-03,498.75,472.13375189519013,493.14756591796873,476.2771663096944
2025-10-06,500.0199890136719,472.13375189519013,492.71436594645184,476.59749088058817
2025-10-07,502.2999877929688,472.13375189519013,492.6330656941732,476.273843479053
2025-10-08,499.8399963378906,472.13375189519013,497.8274285888672,476.20756249471094
2025-10-09,496.739990234375,472.13375189519013,492.90199869791667,477.51900062090186
2025-10-10,489.1300048828125,472.13375189519013,492.84759928385415,476.4888274313226
2025-10-13,491.9299926757813,472.13375189519013,489.2411027018229,476.8077049355232
2025-10-14,495.9700012207031,472.13375189519013,490.6103001912435,476.4826203604769
2025-10-15,496.3900146484375,472.13375189519013,492.4232660929362,476.414912028169
2025-10-16,488.80999755859375,472.13375189519013,492.4417333984375,477.72493256476474
2025-10-17,492.4200134277344,472.13375189519013,488.5137040201823,476.693351477246
2025-10-20,494.0799865722656,472.13375189519013,490.5520337931315,477.0108307089035
2025-10-21,491.2900085449219,472.13375189519013,491.93423350016275,476.6843574209046
2025-10-22,491.80999755859375,472.13375189519013,488.4119389851888,476.61526986987815
2025-10-23,490.1600036621094,472.13375189519013,486.99567036946615,477.9239206170803
2025-10-24,492.1000061035156,472.13375189519013,487.6135371907552,476.89097910502704
2025-10-27,488.0700073242188,472.13375189519013,489.3879354858398,477.20710721298457
2025-10-28,481.4400024414063,472.13375189519013,488.5132392374675,476.87929203853275
2025-10-29,475.760009765625,472.13375189519013,484.2675691731771,476.8088717751483
2025-10-30,478.5199890136719,472.13375189519013,476.963032430013,478.1161989213665
2025-10-31,477.5400085449219,472.13375189519013,478.2391305541992,477.0819428574116
2025-11-03,475.6799926757813,472.13375189519013,476.9254301961263,477.39676540068365
2025-11-04,487.6600036621094,472.13375189519013,474.7990315755208,477.0676535873196
2025-11-05,488.7699890136719,472.13375189519013,483.2526309204102,476.99594554977324
2025-11-06,493.1499938964844,472.13375189519013,485.7851988728841,478.30199372597394
2025-11-07,499.05999755859375,472.13375189519013,488.1976310221354,477.2664674359546
2025-11-10,496.9800109863281,472.13375189519013,491.47919962565106,477.58002843733544
2025-11-11,497.0700073242188,472.13375189519013,491.02343393961587,477.24966370688213
2025-11-12,502.3999938964844,472.13375189519013,490.7849994913737,477.1767113180831
2025-11-13,513.1099853515625,472.13375189519013,498.5703970336914,478.4815236503056
2025-11-14,508.9400024414063,472.13375189519013,508.2878954060872,477.4447699654207
2025-11-17,503.260009765625,472.13375189519013,499.2967288208008,477.75711196328444
2025-11-18,504.3699951171875,472.13375189519013,498.663095703125,477.42553656329324
2025-11-19,501.260009765625,472.13375189519013,500.0157958984375,477.3513817819585
2025-11-20,501.1199951171875,472.13375189519013,497.6243954467773,478.65499994205993
2025-11-21,504.0400085449219,472.13375189519013,499.2980290730794,477.6170602492681
2025-11-24,507.80999755859375,472.13375189519013,500.68882822672526,477.92822434762246
2025-11-25,508.5700073242188,472.13375189519013,499.8343613688151,477.5954791010848
